tweet,label
I hereby also nominate my entire workplace @karolinskainst @CTMRBio @ottersenolep Let's all beat this virus together! #WearAMaskChallenge @WHO @WHO_Europe @covidfactsmyths,0
"“14 masks &amp; other coverings tested; study found some easily accessible cotton cloth masks are about as effective as std surgical masks,while popular alternatives ie; made of thin,stretchy material may be worse than not wearing a mask”#covid19nz #nzlockdown https://t.co/dT0ZM6FaEX",0
like damn ma and some customers don’t even care walking in with their masks half on or taking them off to order 😭😑😑😑 like 2 of my coworkers are quarantining rn i’m one step away from getting covid 😭😭😭,0
"I can hear the ambulance chaser ads now at 1:30 pm during bonanza:
Did you attend a ncaa football game, were masks rules being enforced around you?   As a result of university negligence did you catch Covid 19 and experienced xxxxx, xxxxx, xxxxx medical problems? If so call us.",2
"C'mon, this is TOTALLY about keeping everyone safe from a virus....totally!!!
Just to make sure, let's keep kids(w/ a negligible chance of getting this virus) in their own plastic bubble,socially distanced &amp; isolated, AND wear an ineffective mask to complete the virtue signaling.",1
Lockdown started an hour ago and there’s already conspiracy theories about it not being virus related and just being a method of control. Come on we’re not American don’t start this shit just wear a mask and stay home,0
"When a minion who was born into it tries to be an activist it turns out to be comical. The mask goes over your nose, sweetie, if you even believe the virus is real. All fakes. All pandering to Satan. All worthless pawns. Burn it down.",1
"Wearing a mask in her own home? In front of her kid? You people have got covid in your brain, you've gone cult.",1
"Dear SOME members of the public, when you’re in a shop, it’s NOT OK to just wear your face mask round your chin during a global pandemic. Here is how it shouldn’t and should be worn. It is not a chin gusset.
#WednesdayWisdom",0
On July 28 I ordered &amp; paid for delivery of Covid N95 protective masks for personal use at work as my hospital is unable to provide them to me-I am in vulnerable cohort  due to personal circumstances- over 2 weeks later they have not been delivered- no wonder people get stressed,0
"ok but keep in mind that many asymptomatic 'act normal' even during corona (go to mall, meet ppl, work ect... and usually using the mask as 'item they have) ppl don't have awareness, so even 5% is alot",2
"Oh look, another teacher who doesn’t want to go back to work, but probably wants full pay. More kids die of the flu, than this virus!!! Smarten up and think about the mental health of these kids, instead of your own selfish agenda. Traumatizing them with your stupid mask too!",1
"'morning. I guess the air pollution also doesn't exist even though you can feel it in your throat (🤡). wear a f* mask. Were far from done 😷
#WearAMask #Covid19 #London #AirPollution",0
"With the National Disaster comming to an end soon..This goverment will come out heroes, that they are the best performing Nation for Covid19.
End the Lockdown..open up everything and that 500 billion will be forgotten. Just wear a mask and live life until the vaccine rolls out",0
"The US reported 54,230 cases &amp; 1,508 deaths Friday, August 7th.

The 1,508 deaths is the equivalency of (7) 757 airliners crashing in 1 day.

A grim reminder that covid-19 remains highly contagious and highly lethal. Please #WearAMask 😷
https://t.co/zLObD2gRI3",0
"Welcome to Alert Level 2 (or 3).
How's it going?
Thumbs up if you are not in a queue somewhere.
Most of the country seems to be standing in line for something.
Supermarkets, fabric cutting, masks, Covid tests...
Queue, queue, queue.",2
"Do you have any cute masks to wear for the virus — I have a grey one with cats on it! Besides that, just a plain black one &amp; the pink medical ones I get from work! https://t.co/OG07BNqBxa",2
"#Trump #MikePompeo #PeterNavarro #CBP #FVEY | #Trade #SupplyChains #Security | #CCP #PLA #XiJinping #CCPVirus 

(#Taiwan #TsaiIngWen #AlexAzar)

Taiwan News (11-Aug)

Taiwan has donated 51 million surgical masks worldwide amid coronavirus pandemic

https://t.co/QzG02KY1WW",2
"I can't agree with this.  

Hard exercising for more than 3 hours, for example, with mask might damage breath control, etc. 
But usually ordinary people continue workout for less than 30 minutes. 

#WHO sometimes made big mistakes.  #Covid19",2
"Chicago had 15 shooting yesterday. 🍁Sweden defeated Covid by using natural medicine: Adaptive &amp; Innate Immunity.  Take vitamin C hourly, Sauna, zinc.  If you get sick, do not wear a mask, stay home, U get sick pay. Schools &amp; jobs OPEN. Proving vaccines are unnecessary.",1
"3 PSOs attached to DC office tested COVID-19 positive yesterday. I got myself tested and result came back negative. They are all asymptomatic &amp; under treatment. Wearing masks, maintaining hand hygiene helps control spread of Corona virus. Do not move out unnecessarily, wear mask.",0
"Except q of the shitbags has divided the country, gaslit people to believe the press is the enemy, said a virus was a hoax for 6 months and it resulted in 160000 deaths and counting, put a mask on for a photo op and hasnt had one on since, sent military police to attack citizens",2
There never was a pandemic!! just a fear campaign to cause chaos in order for your earthly rulers to implement more controls over you. seeing all the masked zombies out there I'd say it had its desired effect.,1
"Rev. Olajide Odugbemi, a member of the Ogun State InterFaith Forum, has a message about the importance of mask wearing in the prevention of COVID-19.

#WearAMask 
#MaskOnNaija 
#GetItTogether",0
"Not today Corona, not today. 
PS. @jumboaeae your mask challenge thingy done haha. 
Take the safety precautions guys. Stay safe. Take care.",0
"Idea
We find an area of land large enough to fit all non maskers on the planet. Multiple locations works too
And we let them live by their rules but we drop in 1 person with  covid to live with them",0
"Sex and coronavirus: How to have it safely - BBC News

You really have to wonder what planet the people who came up with this are on. Wearing a mask during sex FGS. And I do know that it may be a kink for some people.  https://t.co/PVqWejyq2b",2
"If he was actually exerting himself with that shovel he wouldn't be able to wear that mask.

Still, never let a #COVID19 propaganda opportunity go to waste.",2
Mask don't protect anyone. You literally need an electron microscope to see this airborne virus.,1
"💎Stay Safe &amp; Healthy💎

➕Whitestone is here to help you protect more than just your phone
#health #corona #mask #sanitizer #WhitestoneDomeGlass  #SafeAtHome #StayHome #StaySafe 

PROTECT YOUR WAY OF LIFE🛒
https://t.co/npksUcodxx",2
"This manuscript and thread speaks into this very issue: you’ll realise of course that unlike CDC ideal, UK PPE for COVID19-facing staff comprises apron, fluid resistant surgical face mask and gloves. “AGPs” earn an FFP3+eye protection. /2
https://t.co/9wLeXbNBbq",2
Remember in the beginning of the pandemic when experts said it was no use wearing a mask (because the virus wasn't widespread enough to take that type of precaution) when we get back to that level is when we can stop wearing them. There's your answer,0
"And went out without a mask during a pandemic, no shit Sherlock

Tiny Terry’s supposed to be this great black Trump supporter, so he’d know Cain and his history, right? Cause he’s so legit and not just a lazy grifter 

Terry helped kill a man already helping himself into a grave",2
"MASKING UP: Fairmont City Council unanimously passes a resolution urging residents to wear facemasks in public to combat COVID-19. Read all about it:
https://t.co/SEFJcgHZYO",0
"Long bob haircut.

By Stylist Deepika Mandal.
At @AKreationsIndia

To book prior appointments, contact us on 7208999911 or 8976228999.

#LuxurySalon #AkreationsIndia #Safety #Precuations #Covid-19 #Hygiene #FaceMask #ClientSafety #CoronaPrecautions #TheNewNormal #Haircut #Stylist",2
"I didn’t dodge it. I told you your argument was specious. I could break it out for you, but it would take multiple pages which would suck on Twitter. And why are you worried about COVID here. I’ve been watching Good Bones all season &amp; there’s not a mask in sight. Hypocrite.",2
